"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MSTRG.8105",487.741074242681,0.915283251225483,0.106318520626452,8.60887873375624,7.37786444055235e-18,9.73705187455085e-16
"MSTRG.1784",7213.51960871849,2.02340838192596,0.235066369151718,8.60781739739215,7.4464748578071e-18,9.75141858704925e-16
"MSTRG.10637",175.35594679189,0.949651757297246,0.110438618339654,8.59891016000031,8.04766524729565e-18,1.04576314632743e-15
"MSTRG.4207",11926.1645406683,-3.93345998670204,0.457919206050464,-8.58985588446482,8.70784787899212e-18,1.1229135436627e-15
"MSTRG.13823",584.96800810429,0.735430889126826,0.0859116768886563,8.56031351919673,1.125609994935e-17,1.4405249730634e-15
"MSTRG.13846",584.298898937796,1.91555962266406,0.224239148991303,8.54248524970256,1.31365473276054e-17,1.66853905267096e-15
"MSTRG.6305",1841.87083537349,0.688725028071423,0.0806343667997578,8.54133361996578,1.32681535108767e-17,1.67267848700926e-15
"MSTRG.1075",632.705399758452,2.25172000385447,0.264060108176303,8.52730092176999,1.49801819879265e-17,1.8745201060892e-15
"MSTRG.18540",504.747857426332,1.85713268151318,0.217838794008983,8.52526148963435,1.52464993136165e-17,1.89381700665385e-15
"MSTRG.9711",1199.65859335755,0.725432844699971,0.085317948636347,8.50269909549751,1.85232595412481e-17,2.28403958708251e-15
"MSTRG.7722",4207.19661646972,0.800679354751731,0.0942059323037738,8.49924559071166,1.90826792112323e-17,2.33596883996628e-15
"MSTRG.1039",453.579648131577,-4.0026969731567,0.471254273375824,-8.49370965802268,2.00143926271304e-17,2.43239665215909e-15
"MSTRG.18116",27.6438528694772,-5.26834644837912,0.621003637787779,-8.48359997881288,2.18331447405132e-17,2.63448081501064e-15
"MSTRG.16081",2599.5940090326,-0.900641312053029,0.106198723421501,-8.48071693365272,2.23810519444846e-17,2.68144049998708e-15
"MSTRG.10552",290.679098395415,2.43714707753037,0.287547577449154,8.47563070831755,2.33809336952618e-17,2.78150783742294e-15
"MSTRG.7976",274.54373765858,1.28408983201072,0.151808066915817,8.45864029559634,2.705130416628e-17,3.19564812084593e-15
"MSTRG.13315",1707.50316792159,4.3314571308781,0.512171243665412,8.45704866184898,2.74229503029876e-17,3.21705485741923e-15
"MSTRG.1969",450.408892226211,1.38182985037654,0.163426427003793,8.45536352786119,2.78219190090725e-17,3.2413495022087e-15
"MSTRG.1057",593.373731005227,0.926004750448562,0.109827992227251,8.43140925796509,3.41527068310635e-17,3.95165531847367e-15
"MSTRG.10232",707.557624702939,-1.69294920060265,0.200922337661943,-8.42588843183321,3.58023200175505e-17,4.11434416364953e-15
"MSTRG.7202",181.196175968025,2.65461671532371,0.315732472683716,8.40780390043365,4.17758848206702e-17,4.76837852888906e-15
"MSTRG.6763",183.901288462095,-1.88776498184524,0.224714598282058,-8.4007224999052,4.43739896355561e-17,5.03093830143255e-15
"MSTRG.17778",856.184126056874,-3.28295061333284,0.390844675376717,-8.39962987897571,4.47888089784521e-17,5.04411566715328e-15
"MSTRG.9067",814.409607055177,1.3268722549753,0.158596617991569,8.3663338586819,5.94386306445961e-17,6.56272410117099e-15
"MSTRG.9586",720.975313101915,1.21561404142062,0.14528438496873,8.36713485542341,5.90361198701921e-17,6.56272410117099e-15
"MSTRG.6866",2244.52206772961,2.02170243156244,0.241642757100892,8.36649298252429,5.93584540900504e-17,6.56272410117099e-15
"MSTRG.8756",176.040294348451,-1.67788581526933,0.200960268661921,-8.349341023683,6.86448727386388e-17,7.52998594268718e-15
"MSTRG.6723",5975.42145409323,0.458732085775738,0.0549864486607081,8.3426389037475,7.26507523385268e-17,7.91799457583699e-15
"MSTRG.11454",387.066700414827,2.19372864290586,0.263314622070875,8.33120707711926,8.00222200834557e-17,8.6654831017296e-15
"MSTRG.2574",847.395083558298,-1.30659891873976,0.156904808374268,-8.32733510386186,8.26824526987773e-17,8.89652658242321e-15
"MSTRG.9180",4716.51754316609,1.40589104874224,0.169291696564655,8.3045481690551,1.00200012568865e-16,1.0713157040037e-14
"MSTRG.15010",64.5857377639419,5.61738688571524,0.676796912075083,8.29995939031716,1.04146988293583e-16,1.10651262468145e-14
"MSTRG.1070",16.7546274936562,6.18358836026246,0.745435053367763,8.29527446063335,1.08334784699211e-16,1.14381219870236e-14
"MSTRG.5599",213.331715317895,-3.67623715169759,0.443549181751317,-8.28822891112609,1.14947195484057e-16,1.20608880329949e-14
"MSTRG.6977",3697.84740220833,1.36928034799996,0.165934562897807,8.25192970100661,1.55857100652087e-16,1.62524321068871e-14
